,match_id,assists,baron_kills,bounty_level,champion_experience,consumables_purchased,damage_dealt_to_buildings,damage_dealt_to_objectives,damage_dealt_to_turrets,damage_self_mitigated,deaths,double_kills,dragon_kills,duration,first_blood_assist,first_blood_kill,first_tower_assist,first_tower_kill,gold_earned,gold_spent,inhibitor_kills,inhibitor_takedowns,inhibitors_lost,kda,killing_sprees,kills,largest_critical_strike,largest_killing_spree,largest_multi_kill,level,longest_time_spent_living,magic_damage_dealt,magic_damage_dealt_to_champions,magic_damage_taken,neutral_minions_killed,nexus_kills,nexus_lost,nexus_takedowns,objectives_stolen,objectives_stolen_assists,penta_kills,physical_damage_dealt,physical_damage_dealt_to_champions,physical_damage_taken,quadra_kills,sight_wards_bought,spell_1_casts,spell_2_casts,spell_3_casts,spell_4_casts,summoner_spell_1_casts,summoner_spell_2_casts,time_CCing_others,time_played,total_damage_dealt,total_damage_dealt_to_champions,total_damage_shielded_on_teammates,total_damage_taken,total_heal,total_heals_on_teammates,total_minions_killed,total_time_cc_dealt,total_time_spent_dead,total_units_healed,triple_kills,true_damage_dealt,true_damage_dealt_to_champions,true_damage_taken,turret_kills,turret_takedowns,turrets_lost,vision_score,vision_wards_bought,vision_wards_placed,wards_killed,wards_placed,win
44,5000296827,13.533834586466165,0.0,8,12933.14054366686,1.0410641989589358,8102.602660497397,27378.94736842105,8102.602660497397,3679.120879120879,1.0410641989589358,0.0,1.0410641989589358,28.816666666666666,False,False,False,False,12988.316946211682,10098.322729901676,1.0410641989589358,2.0821283979178715,0.0,21.0,1.0410641989589358,8.328513591671486,0.0,8.328513591671486,1.0410641989589358,14,386.2348178137652,22021.631000578367,7603.932909196067,4649.392712550607,12.492770387507228,0.0,0.0,0.0,0.0,0.0,0.0,99487.21804511278,13339.155581260844,4059.1093117408905,0.0,0.0,65.58704453441295,37.478311162521685,90.57258530942741,7.28744939271255,2.0821283979178715,3.123192596876807,2.0821283979178715,1800.0,127891.61364950838,21536.495083863505,0.0,8718.912666281087,2191.44013880856,0.0,133.25621746674378,23.94447657605552,8.328513591671486,1.0410641989589358,0.0,6381.723539618276,593.4065934065934,10.410641989589358,5.205320994794679,5.205320994794679,3.123192596876807,17.698091382301907,0.0,0.0,0.0,10.410641989589358,True
45,5000185191,4.562737642585551,0.0,0,12388.973384030418,1.1406844106463878,2283.650190114068,2283.650190114068,2283.650190114068,4981.3688212927755,4.562737642585551,1.1406844106463878,0.0,26.3,False,False,False,False,13223.954372623573,12832.699619771864,0.0,0.0,1.1406844106463878,3.25,2.2813688212927756,10.26615969581749,0.0,5.7034220532319395,3.4220532319391634,13,897.7186311787073,13706.463878326997,7002.661596958174,4235.361216730038,0.0,0.0,1.1406844106463878,0.0,0.0,0.0,0.0,92981.74904942965,11433.079847908744,8898.479087452472,0.0,0.0,65.0190114068441,38.78326996197718,68.44106463878327,3.4220532319391634,3.4220532319391634,4.562737642585551,0.0,1800.0,116340.68441064638,18524.714828897337,0.0,13742.96577946768,1525.0950570342204,0.0,166.53992395437263,30.79847908745247,75.2851711026616,1.1406844106463878,1.1406844106463878,9651.330798479088,88.97338403041825,607.9847908745247,1.1406844106463878,1.1406844106463878,10.26615969581749,15.969581749049429,0.0,0.0,1.1406844106463878,9.125475285171103,False
46,4999847848,2.5974025974025974,0.0,0,10168.83116883117,1.2987012987012987,4736.363636363636,9563.636363636364,4736.363636363636,6988.311688311688,2.5974025974025974,0.0,0.0,23.1,False,False,False,False,8892.207792207791,8668.83116883117,0.0,0.0,0.0,1.5,0.0,1.2987012987012987,0.0,0.0,1.2987012987012987,11,1548.051948051948,11194.805194805194,5071.428571428572,1674.025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78989.61038961039,6801.298701298701,12353.246753246753,0.0,0.0,59.74025974025974,37.66233766233766,59.74025974025974,2.5974025974025974,2.5974025974025974,2.5974025974025974,0.0,1800.0,95718.18181818182,11872.727272727272,0.0,14155.844155844155,1618.1818181818182,0.0,159.74025974025975,0.0,42.857142857142854,1.2987012987012987,0.0,5532.467532467533,0.0,127.27272727272727,1.2987012987012987,2.5974025974025974,7.792207792207792,18.18181818181818,0.0,0.0,2.5974025974025974,9.09090909090909,False
47,4997648339,5.397301349325337,0.0,4,12744.377811094453,1.3493253373313343,5169.265367316341,5517.391304347826,5169.265367316341,3701.19940029985,1.3493253373313343,2.6986506746626686,0.0,22.233333333333334,False,False,False,False,13540.479760119939,13263.868065967015,0.0,0.0,0.0,13.0,2.6986506746626686,12.14392803598201,418.2908545727136,6.746626686656672,2.6986506746626686,12,1203.5982008995502,26817.841079460268,9268.515742128935,5530.88455772114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76008.8455772114,12478.56071964018,3842.87856071964,0.0,0.0,63.41829085457271,40.47976011994003,66.11694152923538,2.6986506746626686,4.0479760119940025,4.0479760119940025,0.0,1800.0,107020.38980509745,21747.076461769117,0.0,10005.247376311843,2932.0839580209895,0.0,175.41229385307346,5.397301349325337,35.08245877061469,1.3493253373313343,0.0,4192.353823088456,0.0,630.1349325337331,1.3493253373313343,2.6986506746626686,2.6986506746626686,22.938530734632682,0.0,0.0,4.0479760119940025,9.44527736131934,True
48,4997633548,5.238649592549476,0.0,0,11490.454016298021,1.0477299185098952,2857.159487776484,20600.46565774156,2857.159487776484,10347.380675203725,8.381839348079161,4.190919674039581,0.0,28.633333333333333,False,False,False,False,14804.42374854482,14699.650756693829,0.0,0.0,1.0477299185098952,2.5,4.190919674039581,15.715948777648428,457.8579743888242,5.238649592549476,3.1431897555296855,13,466.23981373690333,50132.82887077997,14563.445867287543,7703.958090803259,0.0,0.0,1.0477299185098952,0.0,0.0,0.0,0.0,91183.93480791617,16121.420256111756,11961.932479627472,0.0,0.0,70.19790454016298,44.004656577415595,72.29336437718277,7.334109429569266,4.190919674039581,6.286379511059371,6.286379511059371,1800.0,142383.35273573923,31356.46100116414,0.0,20571.129220023282,1512.9220023282887,0.0,163.44586728754365,68.10244470314319,208.49825378346912,1.0477299185098952,1.0477299185098952,1066.5890570430734,670.5471478463329,905.2386495925495,1.0477299185098952,1.0477299185098952,9.429569266589056,14.668218859138532,0.0,0.0,0.0,9.429569266589056,False
49,4997566457,12.29268292682927,0.0,0,12355.024390243903,0.878048780487805,2671.024390243903,11499.804878048782,2671.024390243903,9829.756097560978,7.902439024390245,0.0,0.878048780487805,34.166666666666664,False,False,False,False,13030.243902439026,12117.073170731708,0.0,0.0,2.634146341463415,2.4444444444444446,1.75609756097561,7.02439024390244,283.609756097561,1.75609756097561,0.878048780487805,15,592.6829268292684,65482.24390243903,17531.121951219513,8287.024390243903,3.51219512195122,0.0,0.878048780487805,0.0,0.878048780487805,0.0,0.0,97956.8780487805,10704.29268292683,11687.707317073173,0.0,0.0,64.09756097560977,50.04878048780488,70.2439024390244,6.146341463414635,3.51219512195122,2.634146341463415,1.75609756097561,1800.0000000000002,167488.6829268293,29570.04878048781,0.0,20479.609756097565,1728.878048780488,0.0,182.63414634146343,20.195121951219516,224.78048780487808,0.878048780487805,0.0,4048.682926829269,1333.7560975609758,504.00000000000006,0.878048780487805,0.878048780487805,9.658536585365855,14.04878048780488,0.0,0.0,0.0,9.658536585365855,False
